Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp132,Male,18,Yes,"English, Spanish",Spanish,English and Spanish,English and Spanish ,Yes,middle school and high school ,7,Yes,No,,agua,agua,3,refrescante,refrescante,refrescante,adjective,NA,NA,NA,A,r2_sp_a1,water,Span
sp133,Male,25,Yes,English Spanish,2,,,Yes,high school,8,Yes,Yes,Canada 6 months,agua,agua,3,frio,frio,frio,unclear,NA,NA,NA,A,r2_sp_a1,water,Span
sp134,Female,21,Yes,spanish and english,spanish,english,english,No,,,Yes,No,,agua,agua,3,lavar,lavar,lavar,verb,NA,NA,NA,A,r2_sp_a1,water,Span
sp135,Female,20,Yes,"English, Spanish",spanish,"English, Spanish","English, Spanish",No,,,No,No,,agua,agua,3,baño,bano,banno,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp136,Male,33,Yes,spanish english ,spanish,spanish,english,No,,,No,Yes,us,agua,agua,3,banarte,banar,bannar,verb,NA,NA,NA,A,r2_sp_a1,water,Span
sp137,Female,19,Yes,English and Spanish,spanish,Spanish and english,Spanish and english,Yes,Elementary,2 years,Yes,No,,agua,agua,3,alberca,alberca,alberca,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp138,Female,32,Yes,"English, Spanish",Spanish,"English, Spanish","English,Spanish",Yes,Primary through high school,12,No,No,,agua,agua,3,Sed,sed,sed,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp139,Female,26,Yes,English and Spanish,Spanish,Spanish,English and Spanish,No,,,Yes,Yes,Live in the United States,agua,agua,3,Azul,azul,azul,adjective,NA,NA,NA,A,r2_sp_a1,water,Span
sp140,Female,21,Yes,English and Spanish,Spanish,Spanish and english,Spanish and english,Yes,Middle school through College,8 years,No,No,,agua,agua,3,Lluvia ,lluvia,lluvia,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp141,Female,26,Yes,English and Spanish,Spanish and English,"English primarily, but also Spanish","English primarily, but also Spanish",Yes,All throughout school,13 years,Yes,Yes,"USA, I live here",agua,agua,3,vacaciones,vacacion,vacacioon,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp142,Female,26,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,US,agua,agua,3,beber ,beber,beber,verb,NA,NA,NA,A,r2_sp_a1,water,Span
sp143,Female,26,Yes,Spanish and English,spanish,spanish and english,spanish and english,Yes,elementary,2 years,No,Yes,Canada 3 months,agua,agua,3,mar,mar,mar,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp144,Male,18,Yes,English and spanish,English and Spanish,English,English,Yes,Every year,12 years,Yes,Yes,United States for most of my life,agua,agua,3,lago,lago,lago,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp145,Female,32,Yes,English and Spanish ,Spanish ,Spanish and english,Spanish and English ,Yes,High school,6- but it was more like English writing not ESOL classes ,Yes,No,,agua,agua,3,Océano ,oceano,oceeano,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp146,Female,20,Yes,Spanish and English ,Spanish,Spanish and English,Spanish and English,Yes,high school,4 years,No,No,,agua,agua,3,playa,playa,playa,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp147,Female,21,Yes,"English, some spanish","spanish, english",english,english,Yes,"high school, middle school, college",9 years,Yes,No,,agua,agua,3,sol,sol,sol,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp148,Female,18,Yes,English and Spanish,spanish ,spanish,spanish,Yes,"middle school, high school",8 years (all throughout school),No,Yes,Canada - 3 days,agua,agua,3,comida,comida,comida,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp149,Male,26,Yes,"english, spanish",spanish,"english, spanish","english, spanish",Yes,im from the US...all my school was in english,18 years,No,No,,agua,agua,3,lluvia,lluvia,lluvia,noun,NA,NA,NA,A,r2_sp_a1,water,Span
sp101,Male,19,Yes,"Primarily spanish at home, English everywhere else. ",Spanish and English,Spanish and English,Spanish and English,Yes,All schoolwork,13,Yes,Yes,"United States, I live here. ",banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp102,Female,23,Yes,english and spanish ,both ,both,both ,No,,,Yes,Yes,america ,banco,banco,1,dinero ,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp103,Female,24,Yes,Spanish English ,Spanish,Spanish,Spanish ,Yes,"Elementary school, high school",Unsure,No,No,,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp104,Male,27,Yes,english and spanish,Spanish and English,Spanish and English,Spanish and English,Yes,All my life,12,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp105,Male,25,Yes,"spanish, english","spanish, english","spanish, english","spanish, english",Yes,elementary school,3 years,Yes,Yes,I live in the USA... ,banco,banco,1,bank,bank,bank,noun,NA,NA,Eng,A,r2_sp_a2,bank,Span
sp106,Female,25,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp107,Male,27,Yes,English and Spanish,spanish,spanish,English and Spanish,No,,,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp108,Female,31,Yes,English and Spanish,"Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,United States - I live there,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp109,Female,21,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,No,Yes,n/a,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp110,Female,27,Yes,Spanish and English,2,2,2,No,,,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp111,Female,34,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,High school,4,Yes,Yes,USA. 4 years,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp112,Female,19,Yes,english and spanish,2,2,2,No,,,Yes,Yes,I live in an English speaking country,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp113,Female,24,Yes,spanish and english,spanish,spanish and english,both,No,,,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp114,Female,21,Yes,"spanish, english, french ",spanish,"english, spanish","spanish, english, french",Yes,elementary school,12,Yes,Yes,United States,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp115,Male,25,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,"Elementary, middle school, high school, college",12,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp116,Male,20,Yes,"English, Spanish",1,1,1,Yes,Elementary ,1,Yes,Yes,"United States, I live here now",banco,banco,1,silla,silla,silla,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp117,Female,19,Yes,"Spanish, english","Spanish, english","Spanish, english","Spanish, english",Yes,"Elementary, middle and high school",10 years,Yes,Yes,USA,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp118,Female,21,Yes,english,spanish,english,english,No,,,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp119,Male,21,Yes,"English, spanish, french",Spanish,Spanish,Spanish,Yes,Middle school,7 years,No,Yes,The US and Canada ,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp120,Female,19,Yes,Spanish + English ,Spanish,"Spanish, English ","Spanish, English ",No,,,Yes,Yes,USA whole life,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp121,Female,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp122,Male,31,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp123,Female,26,Yes,"spanish, english",spanish,spanish/english,spanish/english,Yes,"elementary, middle/high school, college, university",20 yrs,Yes,Yes,"united states, 26 years",banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp124,Female,21,Yes,"english, spanish ",spanish,spanish,spanish & english,Yes,high school and college,11 years,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp125,Male,20,Yes,"English, spanish","English, spanish","English, spanish","English, spanish",Yes,high school,the required amount for graduation,Yes,Yes,"United States, i live there now",banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp126,Male,22,Yes,English and Spanish,Spanish,English,English,Yes,school,18 years,Yes,Yes,I was born in the USA,banco,banco,1,sentarse,sentar,sentar,verb,NA,NA,NA,A,r2_sp_a2,bank,Span
sp127,Female,32,Yes,"English, Spanish, French","Spanish, English","English, Spanish","English, Spanish, French",No,,,Yes,Yes,United States; I have lived here since I was 2 so 30 years,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp129,Female,22,Yes,"Spanish, English", Spanish,Spanish,Spanish,No,,,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp130,Female,33,Yes,"english, Spanish, French ",Spanish,"Spanish, english","Spanish, english",Yes,all through school,12,Yes,Yes,US,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp131,Female,23,Yes,english and spanish,spanish and english,spanish and english,spanish and english,Yes,high school,4 years,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp132,Male,18,Yes,"English, Spanish",Spanish,English and Spanish,English and Spanish ,Yes,middle school and high school ,7,Yes,No,,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp133,Male,25,Yes,English Spanish,2,,,Yes,high school,8,Yes,Yes,Canada 6 months,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp134,Female,21,Yes,spanish and english,spanish,english,english,No,,,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp135,Female,20,Yes,"English, Spanish",spanish,"English, Spanish","English, Spanish",No,,,No,No,,banco,banco,1,parque,parque,parque,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp136,Male,33,Yes,spanish english ,spanish,spanish,english,No,,,No,Yes,us,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp137,Female,19,Yes,English and Spanish,spanish,Spanish and english,Spanish and english,Yes,Elementary,2 years,Yes,No,,banco,banco,1,parque,parque,parque,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp138,Female,32,Yes,"English, Spanish",Spanish,"English, Spanish","English,Spanish",Yes,Primary through high school,12,No,No,,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp139,Female,26,Yes,English and Spanish,Spanish,Spanish,English and Spanish,No,,,Yes,Yes,Live in the United States,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp140,Female,21,Yes,English and Spanish,Spanish,Spanish and english,Spanish and english,Yes,Middle school through College,8 years,No,No,,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp141,Female,26,Yes,English and Spanish,Spanish and English,"English primarily, but also Spanish","English primarily, but also Spanish",Yes,All throughout school,13 years,Yes,Yes,"USA, I live here",banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp142,Female,26,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,US,banco,banco,1,dinero ,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp143,Female,26,Yes,Spanish and English,spanish,spanish and english,spanish and english,Yes,elementary,2 years,No,Yes,Canada 3 months,banco,banco,1,sentar,sentar,sentar,verb,NA,NA,NA,A,r2_sp_a2,bank,Span
sp144,Male,18,Yes,English and spanish,English and Spanish,English,English,Yes,Every year,12 years,Yes,Yes,United States for most of my life,banco,banco,1,dolores,dolor,dolor,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp145,Female,32,Yes,English and Spanish ,Spanish ,Spanish and english,Spanish and English ,Yes,High school,6- but it was more like English writing not ESOL classes ,Yes,No,,banco,banco,1,Dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp146,Female,20,Yes,Spanish and English ,Spanish,Spanish and English,Spanish and English,Yes,high school,4 years,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp147,Female,21,Yes,"English, some spanish","spanish, english",english,english,Yes,"high school, middle school, college",9 years,Yes,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp148,Female,18,Yes,English and Spanish,spanish ,spanish,spanish,Yes,"middle school, high school",8 years (all throughout school),No,Yes,Canada - 3 days,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp149,Male,26,Yes,"english, spanish",spanish,"english, spanish","english, spanish",Yes,im from the US...all my school was in english,18 years,No,No,,banco,banco,1,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp101,Male,19,Yes,"Primarily spanish at home, English everywhere else. ",Spanish and English,Spanish and English,Spanish and English,Yes,All schoolwork,13,Yes,Yes,"United States, I live here. ",banco,banco,2,financias,financia,financia,,NA,NA,calque,A,r2_sp_a2,bank,Span
sp102,Female,23,Yes,english and spanish ,both ,both,both ,No,,,Yes,Yes,america ,banco,banco,2,persona ,persona,persona,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp103,Female,24,Yes,Spanish English ,Spanish,Spanish,Spanish ,Yes,"Elementary school, high school",Unsure,No,No,,banco,banco,2,Cheque ,cheque,cheque,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp104,Male,27,Yes,english and spanish,Spanish and English,Spanish and English,Spanish and English,Yes,All my life,12,No,No,,banco,banco,2,tarjeta,tarjeta,tarjeta,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp105,Male,25,Yes,"spanish, english","spanish, english","spanish, english","spanish, english",Yes,elementary school,3 years,Yes,Yes,I live in the USA... ,banco,banco,2,money,money,money,noun,NA,NA,Eng,A,r2_sp_a2,bank,Span
sp106,Female,25,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,banco,banco,2,cheque,cheque,cheque,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp107,Male,27,Yes,English and Spanish,spanish,spanish,English and Spanish,No,,,Yes,No,,banco,banco,2,cuenta,cuenta,cuenta,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp108,Female,31,Yes,English and Spanish,"Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,United States - I live there,banco,banco,2,Cliente,cliente,cliente,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp109,Female,21,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,No,Yes,n/a,banco,banco,2,trabajo,trabajo,trabajo,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp110,Female,27,Yes,Spanish and English,2,2,2,No,,,Yes,No,,banco,banco,2,cuenta,cuenta,cuenta,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp111,Female,34,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,High school,4,Yes,Yes,USA. 4 years,banco,banco,2,Deposito,deposito,depoosito,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp112,Female,19,Yes,english and spanish,2,2,2,No,,,Yes,Yes,I live in an English speaking country,banco,banco,2,efectivo,efectivo,efectivo,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp113,Female,24,Yes,spanish and english,spanish,spanish and english,both,No,,,No,No,,banco,banco,2,cajera,cajero,cajero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp114,Female,21,Yes,"spanish, english, french ",spanish,"english, spanish","spanish, english, french",Yes,elementary school,12,Yes,Yes,United States,banco,banco,2,cajera,cajero,cajero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp115,Male,25,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,"Elementary, middle school, high school, college",12,No,No,,banco,banco,2,estafa,estafa,estafa,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp116,Male,20,Yes,"English, Spanish",1,1,1,Yes,Elementary ,1,Yes,Yes,"United States, I live here now",banco,banco,2,chiquito,chiquito,chiquito,adjective,NA,NA,NA,A,r2_sp_a2,bank,Span
sp117,Female,19,Yes,"Spanish, english","Spanish, english","Spanish, english","Spanish, english",Yes,"Elementary, middle and high school",10 years,Yes,Yes,USA,banco,banco,2,Préstamo,prestamo,preestamo,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp118,Female,21,Yes,english,spanish,english,english,No,,,Yes,No,,banco,banco,2,pagar,pagar,pagar,verb,NA,NA,NA,A,r2_sp_a2,bank,Span
sp119,Male,21,Yes,"English, spanish, french",Spanish,Spanish,Spanish,Yes,Middle school,7 years,No,Yes,The US and Canada ,banco,banco,2,seguridad,seguridad,seguridad,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp120,Female,19,Yes,Spanish + English ,Spanish,"Spanish, English ","Spanish, English ",No,,,Yes,Yes,USA whole life,banco,banco,2,Interes,interes,interees,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp121,Female,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,Yes,No,,banco,banco,2,gente,gente,gente,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp122,Male,31,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,banco,banco,2,Banquero,banquero,banquero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp123,Female,26,Yes,"spanish, english",spanish,spanish/english,spanish/english,Yes,"elementary, middle/high school, college, university",20 yrs,Yes,Yes,"united states, 26 years",banco,banco,2,prestamos,prestamo,preestamo,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp124,Female,21,Yes,"english, spanish ",spanish,spanish,spanish & english,Yes,high school and college,11 years,No,No,,banco,banco,2,débito ,debito,deebito,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp125,Male,20,Yes,"English, spanish","English, spanish","English, spanish","English, spanish",Yes,high school,the required amount for graduation,Yes,Yes,"United States, i live there now",banco,banco,2,choro,choro,choro,noun,NA,NA,"Means ""crook""",A,r2_sp_a2,bank,Span
sp126,Male,22,Yes,English and Spanish,Spanish,English,English,Yes,school,18 years,Yes,Yes,I was born in the USA,banco,banco,2,comodo,comodo,coomodo,adjective,NA,NA,NA,A,r2_sp_a2,bank,Span
sp127,Female,32,Yes,"English, Spanish, French","Spanish, English","English, Spanish","English, Spanish, French",No,,,Yes,Yes,United States; I have lived here since I was 2 so 30 years,banco,banco,2,cheques,cheque,cheque,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp129,Female,22,Yes,"Spanish, English", Spanish,Spanish,Spanish,No,,,No,No,,banco,banco,2,credito,credito,creedito,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp130,Female,33,Yes,"english, Spanish, French ",Spanish,"Spanish, english","Spanish, english",Yes,all through school,12,Yes,Yes,US,banco,banco,2,seguro,seguro,seguro,unclear,NA,NA,NA,A,r2_sp_a2,bank,Span
sp131,Female,23,Yes,english and spanish,spanish and english,spanish and english,spanish and english,Yes,high school,4 years,Yes,No,,banco,banco,2,depositar,depositar,depositar,verb,NA,NA,NA,A,r2_sp_a2,bank,Span
sp132,Male,18,Yes,"English, Spanish",Spanish,English and Spanish,English and Spanish ,Yes,middle school and high school ,7,Yes,No,,banco,banco,2,Metal,metal,metal,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp133,Male,25,Yes,English Spanish,2,,,Yes,high school,8,Yes,Yes,Canada 6 months,banco,banco,2,cuenta,cuenta,cuenta,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp134,Female,21,Yes,spanish and english,spanish,english,english,No,,,Yes,No,,banco,banco,2,estafa,estafa,estafa,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp135,Female,20,Yes,"English, Spanish",spanish,"English, Spanish","English, Spanish",No,,,No,No,,banco,banco,2,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp136,Male,33,Yes,spanish english ,spanish,spanish,english,No,,,No,Yes,us,banco,banco,2,moneda,moneda,moneda,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp137,Female,19,Yes,English and Spanish,spanish,Spanish and english,Spanish and english,Yes,Elementary,2 years,Yes,No,,banco,banco,2,dinero,dinero,dinero,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp138,Female,32,Yes,"English, Spanish",Spanish,"English, Spanish","English,Spanish",Yes,Primary through high school,12,No,No,,banco,banco,2,Plata,plata,plata,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp139,Female,26,Yes,English and Spanish,Spanish,Spanish,English and Spanish,No,,,Yes,Yes,Live in the United States,banco,banco,2,Cheque ,cheque,cheque,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp140,Female,21,Yes,English and Spanish,Spanish,Spanish and english,Spanish and english,Yes,Middle school through College,8 years,No,No,,banco,banco,2,transferencia ,transferencia,transferencia,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp141,Female,26,Yes,English and Spanish,Spanish and English,"English primarily, but also Spanish","English primarily, but also Spanish",Yes,All throughout school,13 years,Yes,Yes,"USA, I live here",banco,banco,2,fraude,fraude,fraude,noun,NA,NA,NA,A,r2_sp_a2,bank,Span
sp142,Female,26,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,US,banco,banco,2,verde,verde,verde,adjective,NA,NA,NA,A,r2_sp_a2,bank,Span
