Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",vacation,,2,travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,vacation,,2,relax,to_relax,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,vacation,,2,Bathing suit,bathing_suit,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,vacation,,2,Beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,vacation,,2,Relaxing,relaxing,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,vacation,,2,adventure,adventure,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,vacation,,2,relaxing,relaxing,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,vacation,,2,relaxation,relaxation,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,vacation,,2,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",vacation,,2,forest,forest,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,vacation,,2,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,vacation,,2,flight,flight,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,vacation,,2,Missouri ,missouri,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,vacation,,2,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,vacation,,2,Fun ,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,vacation,,2,Travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,vacation,,2,Beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",vacation,,2,Get away,get_away,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,vacation,,2,Adventure,adventure,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,vacation,,2,money,money,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,vacation,,2,trip,trip,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",vacation,,2,trip,trip,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,vacation,,2,Family,family,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,vacation,,2,Travel ,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,vacation,,2,holiday,holiday,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,vacation,,2,car,car,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",vacation,,2,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,vacation,,2,travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,vacation,,2,lake,lake,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,vacation,,2,Rest,to_rest,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,vacation,,2,break,break,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,vacation,,2,hotel,hotel,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,vacation,,2,roadtrip,roadtrip,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,vacation,,2,vocation,vocation,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,vacation,,2,palmtrees,palm_tree,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,vacation,,2,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,vacation,,2,travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,vacation,,3,sky,sky,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,vacation,,3,relax,to_relax,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,vacation,,3,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,vacation,,3,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",vacation,,3,excited,excited,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,vacation,,3,New,new,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,vacation,,3,roadtrip,roadtrip,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",vacation,,3,Beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,vacation,,3,Family,family,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,vacation,,3,wonder,wonder,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,vacation,,3,off,off,,preposition,,,,Unique,r3_en_10,vacacion,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,vacation,,3,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",vacation,,3,mountains,mountain,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,vacation,,3,enjoyment,enjoyment,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,vacation,,3,Ocean,ocean,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,vacation,,3,Relaxing,relaxing,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,vacation,,3,Expensive ,expensive,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,vacation,,3,freedom,freedom,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,vacation,,3,enjoyable,enjoyable,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,vacation,,3,getaway,getaway,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,vacation,,3,adventure,adventure,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",vacation,,3,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,vacation,,3,carribean,caribbean,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,vacation,,3,airplane,airplane,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,vacation,,3,Flight,flight,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,vacation,,3,activities,activity,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,vacation,,3,Out ,out,,adverb,,,,Unique,r3_en_10,vacacion,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,vacation,,3,Packing,packing,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,vacation,,3,Drinks,drink,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",vacation,,3,Island,island,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,vacation,,3,Discovery,discovery,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,vacation,,3,time,time,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,vacation,,3,,NA,,NA,NA,NA,NA,Unique,r3_en_10,vacacion,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",vacation,,3,travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,vacation,,3,Love,love,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,vacation,,3,Summer,summer,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,vacation,,3,travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,vacation,,3,destination,destination,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",vacation,,3,family,family,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,vacation,,3,experience,experience,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,vacation,,3,sand,sand,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,vacation,,3,Tropical,tropical,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,vacation,,3,enjoyment,enjoyment,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,vacation,,3,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,vacation,,3,plane,plane,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,vacation,,3,summer,summer,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,vacation,,3,refreshing,refreshing,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,vacation,,3,summer,summer,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,vacation,,3,leisure,leisure,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,bottle,,1,wine,wine,,noun,,,,Unique,r3_en_11,botella,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,bottle,,1,Water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",bottle,,1,Water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,bottle,,1,Water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,bottle,,1,drink,drink,,unclear,,,,Unique,r3_en_11,botella,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,bottle,,1,plastic,plastic,,noun,,,,Unique,r3_en_11,botella,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,bottle,,1,soda,soda,,noun,,,,Unique,r3_en_11,botella,Eng
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",bottle,,1,can,can,,noun,,,,Unique,r3_en_11,botella,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,bottle,,1,Water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,bottle,,1,Water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,bottle,,1,Water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,bottle,,1,glass,glass,,noun,,,,Unique,r3_en_11,botella,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,bottle,,1,water,water,,noun,,,,Unique,r3_en_11,botella,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,bottle,,1,container,container,,noun,,,,Unique,r3_en_11,botella,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,bottle,,1,plastic,plastic,,noun,,,,Unique,r3_en_11,botella,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",bottle,,1,plastic,plastic,,noun,,,,Unique,r3_en_11,botella,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,bottle,,1,wine,wine,,noun,,,,Unique,r3_en_11,botella,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,bottle,,1,beer,beer,,noun,,,,Unique,r3_en_11,botella,Eng
